quarter,moment_id,quarter_clock,shot_clock,ball_x,ball_y,ball_radius,player_1_id,player_1_team_id,player_1_x,player_1_y,player_2_id,player_2_team_id,player_2_x,player_2_y,player_3_id,player_3_team_id,player_3_x,player_3_y,player_4_id,player_4_team_id,player_4_x,player_4_y,player_5_id,player_5_team_id,player_5_x,player_5_y,player_6_id,player_6_team_id,player_6_x,player_6_y,player_7_id,player_7_team_id,player_7_x,player_7_y,player_8_id,player_8_team_id,player_8_x,player_8_y,player_9_id,player_9_team_id,player_9_x,player_9_y,player_10_id,player_10_team_id,player_10_x,player_10_y
1,1445991141459,697.0,24.0,55.67431,16.74319,4.23193,2594,1610612737,14.68369,39.26792,200794,1610612737,29.10659,22.13595,201143,1610612737,71.87692,17.757820000000002,201952,1610612737,35.99282,23.82654,203145,1610612737,19.28264,22.4565,101141,1610612765,55.62492,17.2546,202704,1610612765,82.40791,30.69718,202694,1610612765,93.88894,16.02103,203484.0,1610612765.0,17.191129999999998,43.92754,203083.0,1610612765.0,45.31399999999999,24.71152
1,1445991141500,697.0,24.0,55.11773,16.7172,4.32401,2594,1610612737,14.5233,39.33998,200794,1610612737,29.005540000000003,22.11564,201143,1610612737,71.43529000000001,17.828329999999998,201952,1610612737,35.91261,23.93715,203145,1610612737,19.26993,22.29618,101141,1610612765,55.15906999999999,17.291929999999997,202704,1610612765,82.44317,30.79881,202694,1610612765,93.99892,15.97919,203484.0,1610612765.0,17.00562,44.11796,203083.0,1610612765.0,45.08993,24.69757
1,1445991141539,697.0,24.0,54.46726,16.64415,4.52141,2594,1610612737,14.363970000000002,39.40254,200794,1610612737,28.9124,22.09829,201143,1610612737,70.98389,17.893060000000002,201952,1610612737,35.8318,24.03952,203145,1610612737,19.26458,22.1411,101141,1610612765,54.69165,17.325689999999998,202704,1610612765,82.46907,30.89159,202694,1610612765,94.10729,15.93743,203484.0,1610612765.0,16.82536,44.290890000000005,203083.0,1610612765.0,44.86238,24.68396
1,1445991141580,697.0,24.0,53.85895,16.30745,4.85282,2594,1610612737,14.18488,39.47005,200794,1610612737,28.81461,22.06864,201143,1610612737,70.53811999999999,17.92006,201952,1610612737,35.75313,24.14324,203145,1610612737,19.25889,21.99553,101141,1610612765,54.223180000000006,17.35545,202704,1610612765,82.48021999999999,30.98585,202694,1610612765,94.20506,15.89221,203484.0,1610612765.0,16.6506,44.45149,203083.0,1610612765.0,44.63508,24.66516
1,1445991141619,697.0,24.0,53.52111,16.6293,4.4943800000000005,2594,1610612737,14.02345,39.52092,200794,1610612737,28.718740000000004,22.0362,201143,1610612737,70.09744,17.994329999999998,201952,1610612737,35.67052,24.25016,203145,1610612737,19.25569,21.85302,101141,1610612765,53.75346999999999,17.39854,202704,1610612765,82.48375,31.08101,202694,1610612765,94.30877,15.8486,203484.0,1610612765.0,16.47264,44.56408,203083.0,1610612765.0,44.40106,24.6371
1,1445991141659,697.0,24.0,52.98939,16.67459,4.61308,2594,1610612737,13.86464,39.57077,200794,1610612737,28.619940000000003,22.00465,201143,1610612737,69.65651,18.0705,201952,1610612737,35.54285,24.30803,203145,1610612737,19.25657,21.71794,101141,1610612765,53.28499,17.43591,202704,1610612765,82.47955999999999,31.163290000000003,202694,1610612765,94.40748,15.80315,203484.0,1610612765.0,16.29491,44.68878,203083.0,1610612765.0,44.16956,24.63332
1,1445991141699,697.0,24.0,52.71226,16.9415,4.488569999999999,2594,1610612737,13.70884,39.61507,200794,1610612737,28.52105,21.97096,201143,1610612737,69.23643,18.23001,201952,1610612737,35.45687,24.41879,203145,1610612737,19.26333,21.58641,101141,1610612765,52.80596,17.47306,202704,1610612765,82.47126999999999,31.25246,202694,1610612765,94.50732,15.75973,203484.0,1610612765.0,16.13133,44.86975,203083.0,1610612765.0,43.93955,24.63116
1,1445991141739,697.0,24.0,52.43254,17.09817,4.31243,2594,1610612737,13.552320000000002,39.65851,200794,1610612737,28.41797,21.93896,201143,1610612737,68.80889,18.39152,201952,1610612737,35.36772,24.52121,203145,1610612737,19.27861,21.45371,101141,1610612765,52.32252,17.49878,202704,1610612765,82.46014,31.32592,202694,1610612765,94.60848,15.71893,203484.0,1610612765.0,15.973670000000002,45.05988,203083.0,1610612765.0,43.7135,24.63762
1,1445991141780,697.0,24.0,52.1395,17.21651,4.12565,2594,1610612737,13.39074,39.68705,200794,1610612737,28.31554,21.90161,201143,1610612737,68.36971,18.54312,201952,1610612737,35.28041,24.62949,203145,1610612737,19.30069,21.31827,101141,1610612765,51.83706,17.52753,202704,1610612765,82.44116,31.40272,202694,1610612765,94.71566,15.67979,203484.0,1610612765.0,15.820379999999998,45.24178,203083.0,1610612765.0,43.49221,24.64137
1,1445991141819,697.0,24.0,51.7826,17.26334,4.03881,2594,1610612737,13.23425,39.71062,200794,1610612737,28.21257,21.86632,201143,1610612737,67.91646,18.69078,201952,1610612737,35.19545,24.74632,203145,1610612737,19.32585,21.17929,101141,1610612765,51.35367,17.55303,202704,1610612765,82.41789,31.4798,202694,1610612765,94.8157,15.64548,203484.0,1610612765.0,15.6705,45.41509,203083.0,1610612765.0,43.26527,24.65018
1,1445991141860,697.0,24.0,51.26202,17.14594,4.09565,2594,1610612737,13.07894,39.72214,200794,1610612737,28.10918,21.8221,201143,1610612737,67.47222,18.817120000000003,201952,1610612737,35.11029,24.86198,203145,1610612737,19.35929,21.04005,101141,1610612765,50.87634,17.57911,202704,1610612765,82.3891,31.55886,202694,1610612765,94.91196,15.61068,203484.0,1610612765.0,15.52137,45.54025,203083.0,1610612765.0,43.04248,24.65278
1,1445991141899,697.0,24.0,50.9455,17.301920000000003,4.150530000000001,2594,1610612737,12.92629,39.73287,200794,1610612737,28.00167,21.78116,201143,1610612737,67.01345,18.88292,201952,1610612737,35.027390000000004,24.98896,203145,1610612737,19.39631,20.90265,101141,1610612765,50.41462,17.60724,202704,1610612765,82.35534,31.63563,202694,1610612765,94.99922,15.57702,203484.0,1610612765.0,15.37076,45.63566,203083.0,1610612765.0,42.82635,24.662470000000003
1,1445991141939,697.0,24.0,50.7207,17.12761,4.31925,2594,1610612737,12.78502,39.741890000000005,200794,1610612737,27.89461,21.73737,201143,1610612737,66.53014,18.83322,201952,1610612737,34.90466,25.0629,203145,1610612737,19.44089,20.7629,101141,1610612765,49.95331,17.64444,202704,1610612765,82.32092,31.71074,202694,1610612765,95.07268,15.5395,203484.0,1610612765.0,15.20335,45.72209,203083.0,1610612765.0,42.61251,24.66126
1,1445991141979,697.0,24.0,49.90078,17.27959,3.95444,2594,1610612737,12.64773,39.73591,200794,1610612737,27.783520000000003,21.69922,201143,1610612737,66.07006,18.82783,201952,1610612737,34.79196,25.16133,203145,1610612737,19.48374,20.63367,101141,1610612765,49.49287,17.67693,202704,1610612765,82.28289000000001,31.78635,202694,1610612765,95.13039,15.50105,203484.0,1610612765.0,15.05242,45.8153,203083.0,1610612765.0,42.39246,24.66228
1,1445991142019,697.0,24.0,49.51513,17.15714,3.98883,2594,1610612737,12.51359,39.72131,200794,1610612737,27.67293,21.65635,201143,1610612737,65.59579000000001,18.87406,201952,1610612737,34.68573,25.25578,203145,1610612737,19.5342,20.50479,101141,1610612765,49.03604,17.720110000000002,202704,1610612765,82.24904000000001,31.86366,202694,1610612765,95.18891,15.462,203484.0,1610612765.0,14.91523,45.909290000000006,203083.0,1610612765.0,42.17298,24.66146
1,1445991142060,697.0,24.0,48.15705,17.07532,3.77453,2594,1610612737,12.3855,39.69921,200794,1610612737,27.56789,21.63334,201143,1610612737,65.12224,18.92383,201952,1610612737,34.57832,25.3517,203145,1610612737,19.58519,20.37546,101141,1610612765,48.57887,17.76361,202704,1610612765,82.20756999999999,31.934690000000003,202694,1610612765,95.24245,15.4247,203484.0,1610612765.0,14.77695,45.99475,203083.0,1610612765.0,41.95118,24.67043
1,1445991142099,697.0,24.0,47.70425,17.147470000000002,3.88757,2594,1610612737,12.2611,39.67088,200794,1610612737,27.458790000000004,21.6086,201143,1610612737,64.65554,18.99244,201952,1610612737,34.478159999999995,25.45387,203145,1610612737,19.62237,20.23778,101141,1610612765,48.12015,17.8176,202704,1610612765,82.16374,32.00172,202694,1610612765,95.29861,15.39666,203484.0,1610612765.0,14.6152,46.02909,203083.0,1610612765.0,41.73622,24.68074
1,1445991142139,697.0,24.0,47.41948,17.31381,4.0975,2594,1610612737,12.14018,39.63793,200794,1610612737,27.34873,21.57728,201143,1610612737,64.19784,19.06806,201952,1610612737,34.3803,25.56251,203145,1610612737,19.65932,20.09528,101141,1610612765,47.66329,17.86684,202704,1610612765,82.12,32.05887,202694,1610612765,95.35143,15.37347,203484.0,1610612765.0,14.45144,46.0762,203083.0,1610612765.0,41.51619,24.6891
1,1445991142179,697.0,24.0,47.24101,17.49918,4.21054,2594,1610612737,12.01959,39.59759,200794,1610612737,27.24237,21.55803,201143,1610612737,63.73678,19.13623,201952,1610612737,34.28502,25.67008,203145,1610612737,19.70136,19.95341,101141,1610612765,47.21378,17.91933,202704,1610612765,82.07935,32.10923,202694,1610612765,95.40865,15.357729999999998,203484.0,1610612765.0,14.28256,46.11711,203083.0,1610612765.0,41.29757,24.69936
1,1445991142219,697.0,24.0,47.13475,17.69766,3.92589,2594,1610612737,11.9074,39.55316,200794,1610612737,27.13838,21.53751,201143,1610612737,63.27581,19.20822,201952,1610612737,34.19376,25.77361,203145,1610612737,19.75032,19.80961,101141,1610612765,46.75665,17.96868,202704,1610612765,82.03705,32.148709999999994,202694,1610612765,95.45589,15.34584,203484.0,1610612765.0,14.106179999999998,46.1552,203083.0,1610612765.0,41.08684,24.71714
